Image_ID,Image_Number,Aspect_Ratio,Gender,Age,Smile,Pitch_Angle,Roll_Angle,Yaw_Angle,Blurness,Motionblur,Gaussianblur,Anger,Disgust,Fear,Happiness,Neutral,Sadness,Surprise,Facequality,Beauty,Mouthstatus,Skinstatus,Glass
1001796757,490,0.8648648648648649,Female,41,99.997,1.1151043,-32.102276,23.02362,0.352,0.352,0.352,0.004,0.008,0.001,99.966,0.013,0.001,0.007,5.423,67.702,open,health,Normal
1001796757,491,0.9142857142857143,Female,48,0.363,-13.091456,-7.320586,35.384922,1.434,1.434,1.434,0.011,0.011,0.011,0.011,89.709,0.16,10.087,0.006,55.37,open,health,Normal
1000848068,492,0.9588607594936709,Male,42,94.247,6.9879208,-2.7689095,8.795149,0.274,0.274,0.274,0.061,17.948,6.776,35.465,30.513,5.869,3.368,82.04,65.917,close,stain,None
1000848068,493,0.9655172413793104,Male,42,99.497,4.6735296,-3.6180134,8.463048,0.331,0.331,0.331,0.003,0.009,0.009,41.767,56.993,0.003,1.217,84.332,71.141,open,health,None
1000848068,494,0.9806949806949807,Male,42,84.95,6.410301,-3.3974671,7.9365745,0.357,0.357,0.357,0.014,0.098,0.014,9.275,90.006,0.014,0.58,84.484,71.516,open,health,None
1000848068,495,1.0112359550561798,Male,30,65.899,4.9039803,5.1833405,-7.540656,0.636,0.636,0.636,0.0,0.0,0.0,0.016,99.975,0.001,0.007,86.05,62.176,close,health,None
1000903152,496,0.9539170506912442,Female,33,99.998,2.523859,14.410459,-6.175174,1.11,1.11,1.11,22.461,72.358,0.005,4.147,1.017,0.005,0.005,89.165,69.408,open,stain,Normal
1000903152,497,0.9387755102040817,Female,41,100.0,12.588005,14.181814,-2.4985054,0.345,0.345,0.345,0.111,0.002,0.0,99.859,0.003,0.023,0.0,88.237,61.495,open,health,Normal
1000903152,498,0.9793103448275862,Female,43,99.829,8.772109,-20.04652,-1.0839766,0.353,0.353,0.353,0.971,0.064,0.088,86.286,12.126,0.402,0.064,91.995,59.617,close,stain,Normal
1000903152,499,1.031055900621118,Female,46,93.615,8.64171,4.0460663,0.91239196,0.352,0.352,0.352,0.61,0.006,0.006,81.186,18.178,0.006,0.007,92.169,62.381,close,health,Normal
1000039687,49,0.9508599508599509,Female,52,100.0,3.7034113,-0.07263799,5.3335834,0.346,0.346,0.346,0.001,0.0,0.0,99.998,0.0,0.0,0.0,90.167,59.811,open,health,None
1002403407,4,1.0547945205479452,Male,28,99.421,3.589203,1.8215069,2.190182,0.364,0.364,0.364,0.001,0.001,0.001,62.433,37.558,0.001,0.003,93.1,56.083,close,health,None
1000903152,500,0.9769585253456221,Female,42,100.0,9.260274,-17.000895,-4.232913,0.581,0.581,0.581,0.202,6.043,0.222,93.216,0.039,0.039,0.24,88.729,68.435,open,health,Normal
1000676124,501,1.019047619047619,Female,26,99.979,4.9477053,6.7592344,-0.70131016,0.361,0.361,0.361,0.001,0.001,0.001,99.856,0.116,0.01,0.016,93.626,85.566,close,health,None
1000676124,503,0.967741935483871,Female,37,100.0,7.923265,-5.9414077,-7.890722,6.903,6.903,6.903,0.001,0.001,0.001,99.995,0.001,0.001,0.001,79.566,60.703,open,dark_circle,None
1000676124,504,1.0612244897959184,Male,30,16.909,6.0376143,3.9861279,-9.245283,65.752,65.752,65.752,0.082,99.9,0.0,0.001,0.013,0.003,0.0,0.006,43.184,open,health,None
1000676124,505,0.9761904761904762,Female,25,90.237,9.176545,0.6087818,-3.6628058,0.392,0.392,0.392,0.001,0.001,0.001,50.165,48.844,0.001,0.986,89.521,70.565,close,health,None
1000676124,508,0.927536231884058,Female,35,99.862,-3.5348446,0.9711344,-0.6145164,60.934,60.934,60.934,0.002,0.013,0.002,90.147,9.82,0.002,0.014,0.006,53.952,close,health,None
1000656102,509,0.9096774193548387,Female,27,100.0,9.987544,5.003597,-5.3776116,0.36,0.36,0.36,0.0,0.0,0.0,99.999,0.0,0.0,0.0,86.701,67.083,open,health,None
1000039687,50,0.9785714285714285,Female,49,100.0,1.654936,-2.9205866,-0.21644783,0.43,0.43,0.43,0.25,0.002,0.002,96.408,0.002,3.335,0.002,94.571,60.466,open,health,None
1000656102,510,0.9916666666666667,Female,22,98.818,-0.0010083066,-2.8134496,10.384138,0.068,0.068,0.068,0.0,0.0,0.0,99.998,0.002,0.0,0.0,81.419,81.345,open,health,None
1000667000,511,1.0648148148148149,Female,31,99.963,3.3215094,0.571059,7.542132,0.387,0.387,0.387,0.004,0.002,0.002,99.985,0.002,0.002,0.003,86.901,58.503,close,health,None
1000667000,513,0.9865361077111383,Female,33,100.0,4.580969,10.046795,13.516032,0.055,0.055,0.055,0.0,0.0,0.0,100.0,0.0,0.0,0.0,64.956,56.077,open,stain,None
1000667000,514,0.9736842105263158,Female,32,99.999,3.0337915,9.530035,14.86272,0.01,0.01,0.01,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.732,65.623,open,health,None
1000648598,515,0.9130434782608695,Female,28,100.0,8.06188,-4.3450346,0.4754836,1.193,1.193,1.193,0.013,0.026,0.172,96.595,0.046,0.013,3.133,92.451,76.293,open,health,None
1000648598,516,0.9340659340659341,Female,33,99.993,4.1460013,8.046323,14.577371,0.367,0.367,0.367,0.0,0.0,0.0,100.0,0.0,0.0,0.0,58.474,71.716,close,health,None
1000648598,517,0.9247648902821317,Female,28,100.0,7.1458893,-2.0318644,0.51669866,0.534,0.534,0.534,0.004,0.008,0.184,99.539,0.009,0.004,0.252,92.976,80.809,open,health,None
484980,518,0.9787234042553191,Female,35,100.0,8.956528,2.1525645,1.0878168,0.845,0.845,0.845,0.001,0.003,0.042,99.917,0.018,0.001,0.016,91.752,86.963,open,health,None
484980,519,0.8333333333333334,Female,36,84.782,4.9431086,-7.1464934,23.362843,0.695,0.695,0.695,0.15,0.107,0.033,11.617,83.044,0.033,5.017,4.157,71.08,open,health,None
1000039687,51,0.9285714285714286,Female,54,99.999,3.5711272,-17.785614,6.7190924,1.212,1.212,1.212,0.002,0.003,0.482,99.344,0.002,0.166,0.002,87.895,36.265,open,stain,None
1000488185,520,1.0234375,Male,36,98.618,10.250934,-5.0014114,-0.71086985,0.336,0.336,0.336,0.055,0.013,0.013,3.823,95.962,0.113,0.021,91.477,59.956,close,health,Normal
1000488185,521,1.0714285714285714,Male,46,100.0,6.897347,-4.5655327,5.3666162,0.324,0.324,0.324,0.012,14.644,0.012,85.295,0.012,0.012,0.012,88.746,66.929,close,health,Normal
1000488185,522,1.0,Male,40,100.0,3.7447174,-4.784581,4.288075,1.313,1.313,1.313,0.001,0.003,0.003,95.452,4.536,0.001,0.005,91.004,60.41,close,stain,Normal
1000488185,523,1.064516129032258,Male,45,100.0,4.719332,-4.567502,6.928418,0.059,0.059,0.059,0.011,11.412,0.011,88.528,0.015,0.011,0.011,87.53,66.054,close,health,Normal
1000188882,524,0.9129901960784313,Female,41,95.169,9.411659,3.1998239,-3.61182,0.185,0.185,0.185,0.629,0.203,0.091,79.44,18.688,0.39,0.559,89.508,69.285,close,health,Normal
1000188882,525,0.9059139784946236,Female,39,96.984,5.5498753,4.9995513,-4.5331955,0.432,0.432,0.432,0.76,0.075,0.04,43.404,55.384,0.057,0.281,90.376,68.921,close,health,Normal
1000188882,526,0.9475524475524476,Female,39,69.361,3.399438,-5.968704,3.7028556,0.105,0.105,0.105,1.591,43.968,0.117,52.828,0.098,1.294,0.104,92.054,57.521,close,health,Normal
11717798,527,1.0210526315789474,Female,22,99.56,13.387489,18.216251,4.0815983,0.374,0.374,0.374,0.002,0.002,0.002,3.474,0.049,96.413,0.058,85.399,49.931,close,health,None
21264567,528,1.056338028169014,Female,20,99.999,6.6487737,2.616001,-0.8564426,0.34,0.34,0.34,0.001,0.011,0.001,99.931,0.001,0.004,0.05,93.013,63.811,close,health,None
21264567,529,1.0655737704918034,Female,17,100.0,7.049463,2.5450678,1.1986094,0.36,0.36,0.36,0.01,0.016,0.01,99.665,0.01,0.143,0.146,92.653,59.549,close,health,None
21264567,530,1.0810810810810811,Female,41,100.0,2.8213744,-0.8397463,15.25969,0.247,0.247,0.247,0.0,0.0,0.0,99.995,0.0,0.005,0.0,54.919,54.177,open,health,None
61232721,531,0.984251968503937,Female,53,57.218,-1.759583,-4.8635597,13.521068,0.143,0.143,0.143,0.06,0.06,0.06,51.658,29.844,0.087,18.231,66.926,61.244,close,health,Normal
61232721,532,1.0485436893203883,Female,50,93.038,5.8308697,-3.5949142,15.118613,0.15,0.15,0.15,2.221,0.048,0.048,21.611,69.413,0.257,6.401,53.389,31.692,close,health,Normal
61232721,533,0.9685314685314685,Female,47,25.299,2.7155542,6.6606603,-12.153139,0.374,0.374,0.374,0.008,0.008,0.008,0.626,86.563,0.008,12.781,73.14,71.669,close,health,Normal
61232721,534,0.9602649006622517,Female,43,99.985,2.812507,-7.4071913,5.887165,0.362,0.362,0.362,0.362,0.003,0.003,94.164,4.544,0.003,0.92,89.752,42.229,other_occlusion,stain,Normal
271502556,535,1.0123456790123457,Female,46,99.898,6.488007,1.569373,-0.18988779,0.045,0.045,0.045,0.007,1.83,0.04,97.963,0.032,0.122,0.007,93.506,67.342,open,health,None
271502556,536,1.0071428571428571,Female,51,99.928,5.9215117,0.9906194,-0.2612334,0.162,0.162,0.162,0.013,0.038,0.025,99.22,0.56,0.106,0.038,93.619,67.636,open,health,None
39855627,537,1.0049019607843137,Female,56,100.0,7.0005717,2.8864806,16.663849,0.033,0.033,0.033,0.0,0.0,0.0,99.999,0.0,0.0,0.0,40.86,70.96,open,health,None
39855627,538,1.0123456790123457,Female,54,100.0,9.814353,2.6632953,17.019154,0.034,0.034,0.034,0.0,0.0,0.0,99.999,0.0,0.0,0.0,35.063,68.991,open,health,None
8721330,539,1.024793388429752,Female,30,99.985,8.9034605,0.60135204,4.6080484,2.405,2.405,2.405,0.001,0.003,0.002,99.942,0.045,0.006,0.001,87.717,68.47,open,health,None
1064369,53,1.0338983050847457,Female,25,100.0,4.5257034,-1.9999346,7.1959677,0.356,0.356,0.356,0.002,0.001,0.12,99.852,0.001,0.023,0.001,87.019,78.071,open,health,None
8721330,540,0.967741935483871,Female,29,99.204,8.399217,-4.5967474,-5.1774635,0.366,0.366,0.366,0.007,0.007,0.004,25.091,74.748,0.139,0.004,88.123,74.737,open,health,None
8721330,541,1.0056179775280898,Female,32,74.795,6.4790225,0.23610052,0.44941702,0.383,0.383,0.383,0.037,0.088,0.037,23.14,70.416,5.174,1.109,93.288,83.949,open,health,None
8721330,542,1.0365853658536586,Female,39,99.974,5.807431,0.86493284,4.604803,0.375,0.375,0.375,0.004,1.128,0.082,98.741,0.023,0.004,0.017,90.206,55.287,close,health,None
8721330,543,1.0,Female,33,100.0,4.949818,3.1564465,6.432852,0.27,0.27,0.27,0.001,0.004,0.001,99.935,0.046,0.001,0.013,88.154,51.704,open,stain,Normal
271137617,546,1.0381679389312977,Male,33,0.093,1.8139658,-0.33217216,1.4935558,0.268,0.268,0.268,0.33,0.608,1.225,0.14,81.546,15.104,1.047,93.949,72.133,close,health,Normal
271137617,549,1.0655737704918034,Male,33,7.715,-5.848936,2.209366,30.01159,54.185,54.185,54.185,3.219,0.139,0.105,0.105,88.863,1.567,6.003,0.006,65.074,open,acne,Normal
271137617,550,1.0655737704918034,Male,33,7.715,-5.848936,2.209366,30.01159,54.185,54.185,54.185,3.219,0.139,0.105,0.105,88.863,1.567,6.003,0.006,65.074,open,acne,Normal
179266,552,0.9716088328075709,Female,37,7.911,1.2328756,-1.4240586,3.5138378,0.106,0.106,0.106,0.001,0.001,0.001,5.842,94.126,0.001,0.03,92.747,71.326,close,stain,Normal
179266,553,0.9828326180257511,Female,33,4.427,-0.8499411,-0.6102599,5.0546174,0.352,0.352,0.352,0.003,0.003,0.003,5.4,94.532,0.003,0.057,91.312,70.087,close,health,Normal
179266,554,0.9583333333333334,Female,31,99.995,2.1542144,-10.865588,-0.11916887,54.579,54.579,54.579,0.172,10.155,1.369,86.302,1.433,0.397,0.172,0.006,56.272,open,stain,Dark
270972462,556,0.9444444444444444,Female,42,5.237,4.982028,5.49825,-8.642087,0.367,0.367,0.367,0.36,0.013,0.067,3.002,96.096,0.05,0.411,83.71,46.49,close,health,Normal
270972462,557,0.9817518248175182,Female,28,24.544,3.481502,-4.6243496,0.6377809,0.285,0.285,0.285,0.378,0.007,1.55,18.975,79.067,0.007,0.015,94.046,57.158,close,health,Normal
270972462,558,0.9454545454545454,Female,43,93.913,2.7189734,-3.9892778,0.37752503,0.502,0.502,0.502,0.539,0.036,0.152,1.72,97.145,0.372,0.036,94.284,42.098,close,health,Normal
270972462,559,0.9666666666666667,Female,38,0.047,0.7296742,-5.9548817,23.210718,0.151,0.151,0.151,0.032,0.001,0.001,0.002,99.799,0.16,0.004,4.958,50.963,close,health,Normal
38783427,560,0.9612068965517241,Female,53,100.0,8.237709,5.92241,2.1480637,0.368,0.368,0.368,0.064,1.109,2.819,95.529,0.037,0.037,0.405,91.466,49.401,open,health,None
38783427,561,0.9781931464174455,Female,62,97.061,7.9326973,-4.837547,-3.7167628,0.852,0.852,0.852,0.027,0.055,0.622,4.709,93.98,0.101,0.506,90.003,37.224,open,health,None
38783427,562,0.9690721649484536,Female,52,100.0,4.174601,0.80286056,10.525995,0.372,0.372,0.372,0.003,0.47,0.043,99.482,0.001,0.001,0.001,78.695,50.135,open,health,None
38783427,563,0.9625468164794008,Female,51,87.006,6.2232895,1.1695352,2.38123,1.219,1.219,1.219,0.094,0.26,1.772,42.737,53.566,0.257,1.314,91.881,52.872,open,health,None
271437290,564,0.9913419913419913,Female,47,99.988,4.441205,-4.8023176,1.8064305,0.569,0.569,0.569,0.001,0.001,0.001,99.918,0.072,0.001,0.007,93.067,54.413,close,health,None
271437290,565,0.9847715736040609,Female,47,99.985,4.6807876,-4.4979234,1.8729676,0.49,0.49,0.49,0.001,0.001,0.001,99.712,0.27,0.001,0.013,92.976,56.453,close,health,None
271437290,567,1.0135135135135136,Female,56,99.992,-0.57750696,-0.3653496,5.8000145,88.857,88.857,88.857,0.022,0.077,0.022,98.145,0.821,0.875,0.037,0.006,40.362,close,acne,None
10486353,568,0.9024390243902439,Male,30,37.007,6.1491756,-1.8103473,-27.819336,99.639,99.639,99.639,2.53,85.89,0.11,10.685,0.151,0.11,0.524,0.006,58.853,open,stain,Normal
10486353,569,0.8518518518518519,Male,25,87.294,-17.169355,9.237158,64.45628,0.095,0.095,0.095,0.652,2.33,7.213,12.471,73.355,2.62,1.36,0.006,68.016,open,health,Normal
1064369,56,1.0648148148148149,Female,31,97.539,6.9437966,-4.8732452,3.6322832,0.362,0.362,0.362,0.016,0.153,0.016,98.049,0.202,1.547,0.016,90.748,57.72,open,health,None
10486353,570,1.0279503105590062,Male,25,100.0,-1.9027736,-1.2806545,18.379063,0.255,0.255,0.255,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.221,54.555,open,health,Normal
10486353,571,1.0096153846153846,Male,24,100.0,-0.67300326,-5.933055,17.30183,2.919,2.919,2.919,0.0,0.0,0.0,100.0,0.0,0.0,0.0,38.489,63.617,open,stain,Normal
3510061,572,1.0909090909090908,Female,39,95.371,6.7867255,-1.2651219,-1.4933141,0.404,0.404,0.404,0.001,0.138,0.035,99.807,0.012,0.001,0.006,92.549,52.228,close,health,None
3510061,573,0.9142857142857143,Male,74,94.081,3.1557252,-17.809984,-0.35049626,0.603,0.603,0.603,8.082,0.536,27.04,13.19,1.236,49.791,0.125,94.182,46.425,other_occlusion,health,None
3510061,573,1.027027027027027,Female,35,99.998,4.0157237,7.5400915,-7.12995,0.359,0.359,0.359,0.001,0.001,0.001,99.897,0.045,0.001,0.052,87.368,55.182,close,health,None
3510061,574,0.9798270893371758,Female,36,99.9,2.390269,-10.372725,6.5707164,0.404,0.404,0.404,0.013,0.088,0.027,94.431,5.369,0.051,0.021,88.898,65.641,open,health,None
1999752,577,0.9735099337748344,Female,38,2.169,2.5843914,-12.481239,-8.226326,0.385,0.385,0.385,0.0,0.0,0.0,0.031,99.968,0.0,0.0,85.835,61.538,close,acne,Normal
1999752,578,0.9353448275862069,Female,38,72.53,-1.3601143,9.298876,16.352848,0.082,0.082,0.082,0.02,0.016,0.016,23.391,18.213,58.109,0.236,47.849,76.594,close,health,None
1999752,579,0.9801980198019802,Female,47,0.477,9.805574,12.286147,-4.298956,0.354,0.354,0.354,0.0,0.0,0.001,0.032,99.965,0.0,0.001,88.366,56.899,close,dark_circle,Normal
1064369,57,1.0338983050847457,Female,25,100.0,4.5257034,-1.9999346,7.1959677,0.356,0.356,0.356,0.002,0.001,0.12,99.852,0.001,0.023,0.001,87.019,78.071,open,health,None
1999752,580,0.9369369369369369,Female,33,0.834,2.5214274,24.783386,-16.271805,0.501,0.501,0.501,0.003,0.003,0.001,0.337,99.649,0.005,0.001,47.375,72.544,close,health,Normal
1999752,581,0.9382239382239382,Female,40,79.164,-2.8418334,9.416906,17.104473,0.051,0.051,0.051,0.02,0.02,0.02,7.08,23.313,69.301,0.247,40.942,78.588,close,health,None
271342759,582,1.032258064516129,Female,48,98.552,-2.6309905,-1.608348,2.5028229,0.41,0.41,0.41,0.0,0.004,0.0,99.993,0.002,0.0,0.0,93.111,49.51,close,health,Normal
271342759,583,1.0182481751824817,Female,43,96.807,-2.1871033,-1.0641938,0.90754515,0.359,0.359,0.359,0.0,0.003,0.0,99.82,0.022,0.155,0.0,94.166,55.92,close,health,Normal
39928422,584,1.0,Female,43,0.092,-4.8644238,2.2295933,0.35396942,72.402,72.402,72.402,1.127,0.07,0.177,0.225,98.234,0.025,0.143,0.006,47.064,close,health,None
39928422,585,0.9923076923076923,Female,32,100.0,-5.8148785,0.11745129,4.505898,0.362,0.362,0.362,0.0,0.0,0.0,99.992,0.008,0.0,0.0,90.32,52.174,open,health,None
1007776234,586,0.9233870967741935,Female,65,1.48,1.5643276,-0.015020226,-3.6487067,0.361,0.361,0.361,0.109,0.036,0.036,94.061,5.34,0.262,0.156,92.493,78.597,close,health,None
1007776234,587,0.9285714285714286,Female,66,49.021,3.7159257,4.3532724,-9.496091,0.361,0.361,0.361,0.003,0.003,0.021,97.105,2.656,0.003,0.208,82.19,63.093,close,health,None
1000096852,589,1.0,Female,21,100.0,7.19623,4.9540863,2.156283,0.857,0.857,0.857,0.0,0.001,0.0,99.993,0.0,0.006,0.0,91.776,58.223,close,health,None
1001564184,58,1.0168067226890756,Female,31,100.0,9.118545,9.4562025,-9.4144945,0.348,0.348,0.348,0.0,0.008,0.0,99.992,0.0,0.0,0.0,78.321,51.684,open,health,Normal
1001564184,58,0.9259259259259259,Male,43,69.907,-3.4841962,-0.58452415,3.309632,14.703,14.703,14.703,0.003,0.003,0.003,42.711,47.968,0.067,9.246,85.935,63.62,other_occlusion,stain,None
1000096852,590,1.0121951219512195,Female,22,100.0,7.543382,4.050406,2.0808153,4.748,4.748,4.748,0.0,0.007,0.0,99.818,0.001,0.173,0.0,90.336,56.285,close,health,None
271497416,591,0.9585062240663901,Female,58,81.778,-0.10545044,-4.824092,5.437807,0.232,0.232,0.232,0.001,0.001,0.001,83.596,16.398,0.001,0.003,91.088,63.525,close,stain,Normal
271497416,592,0.9626556016597511,Female,57,83.868,0.42644542,-4.424734,4.6542053,0.365,0.365,0.365,0.001,0.001,0.001,80.611,19.384,0.001,0.002,91.818,63.386,close,stain,Normal
271497416,594,0.9857142857142858,Female,34,100.0,8.325225,-4.861142,-0.6367392,0.4,0.4,0.4,0.0,0.005,0.003,99.981,0.0,0.009,0.001,92.469,77.698,open,health,None
271497416,594,1.0655737704918034,Female,48,100.0,0.102378555,4.6412945,-8.525139,0.472,0.472,0.472,0.0,0.0,0.0,99.97,0.028,0.0,0.0,86.043,48.304,close,health,None
271497416,594,1.05,Female,43,100.0,9.633082,-2.2074642,1.5740513,0.409,0.409,0.409,0.002,0.004,0.01,99.978,0.006,0.001,0.001,91.181,36.769,open,stain,Normal
271497416,594,1.0,Female,59,99.998,2.4275148,2.0088441,-3.5627966,2.892,2.892,2.892,0.0,0.0,0.0,100.0,0.0,0.0,0.0,91.58,51.825,open,health,Normal
271497416,594,1.1568627450980393,Male,35,99.794,1.4852142,-3.752575,-0.5219528,10.631,10.631,10.631,0.0,0.0,0.0,19.783,80.213,0.0,0.002,91.41,31.069,close,stain,Normal
271497416,594,0.9473684210526315,Female,31,100.0,4.1374855,-1.8563967,-1.6834598,27.678,27.678,27.678,0.0,0.0,0.002,99.997,0.0,0.0,0.0,74.912,54.039,open,health,None
271497416,594,1.0,Female,71,100.0,8.997111,4.2612014,6.3261623,4.148,4.148,4.148,0.001,0.021,0.039,99.934,0.001,0.001,0.002,83.948,61.973,open,health,None
271497416,594,1.0392156862745099,Female,53,100.0,10.912514,-3.92288,4.4955425,42.667,42.667,42.667,0.0,0.193,0.0,99.806,0.0,0.0,0.0,22.313,60.499,open,health,None
271497416,594,1.0625,Female,33,100.0,6.0051775,-2.1475492,1.0488523,34.682,34.682,34.682,0.0,0.0,0.0,99.986,0.008,0.0,0.006,60.241,55.762,close,health,None
271497416,594,0.8979591836734694,Female,43,99.998,-0.41848397,13.90683,11.329416,0.221,0.221,0.221,0.0,0.001,0.0,99.995,0.001,0.0,0.002,77.895,49.562,open,health,None
271497416,594,1.0,Female,49,100.0,-4.6256266,2.184348,2.097395,2.396,2.396,2.396,0.033,0.108,0.906,98.947,0.002,0.002,0.002,92.291,41.323,open,health,None
271497416,594,0.9361702127659575,Male,28,0.057,-0.13307685,6.929332,-6.7776093,63.659,63.659,63.659,0.0,0.0,0.0,0.027,99.972,0.0,0.0,0.006,65.603,close,acne,Normal
1005031973,595,0.9843478260869565,Female,55,99.978,5.2424073,-3.6208513,0.39917845,0.102,0.102,0.102,0.009,0.005,0.126,99.84,0.005,0.009,0.005,93.763,66.971,open,health,Normal
1005031973,596,0.9883720930232558,Female,54,99.98,4.8470516,-5.6253734,1.2881778,0.091,0.091,0.091,0.003,0.512,0.01,99.466,0.003,0.004,0.003,93.396,67.476,open,health,Normal
1005055192,597,1.018181818181818,Male,24,11.799,11.233331,-3.5208952,6.2466917,0.361,0.361,0.361,0.005,0.003,0.003,3.855,95.87,0.011,0.253,84.064,84.594,open,health,None
1005055192,598,0.9768339768339769,Male,27,86.085,3.5499978,13.950583,-4.0763054,0.273,0.273,0.273,0.002,0.002,0.002,6.423,93.496,0.046,0.029,91.614,76.877,close,health,None
50033098,599,1.0,Female,56,99.987,-2.7809968,-5.8834205,8.481052,0.092,0.092,0.092,0.0,0.0,0.001,99.982,0.0,0.011,0.005,85.334,55.731,open,health,None
1002403407,5,1.0790513833992095,Male,42,0.128,1.2404314,1.2067561,-4.578736,0.36,0.36,0.36,0.008,0.008,0.017,12.153,87.509,0.089,0.216,91.714,52.823,close,health,None
50033098,600,1.0052083333333333,Female,71,100.0,-0.7743078,-7.2187343,6.6099596,0.457,0.457,0.457,0.002,1.071,5.33,93.588,0.002,0.004,0.002,89.309,55.997,open,health,None
50033098,601,1.0159362549800797,Female,69,100.0,1.2805973,-5.721915,7.680312,0.231,0.231,0.231,0.001,1.888,7.301,90.781,0.001,0.026,0.002,87.47,72.68,open,health,None
50033098,602,0.9565217391304348,Female,56,67.319,-0.49711907,1.6460477,5.017328,0.357,0.357,0.357,0.004,14.405,0.004,85.308,0.004,0.004,0.272,91.43,54.822,open,health,None
1005358859,603,0.8951965065502183,Female,25,99.988,6.3870487,7.140708,-8.418837,19.472,19.472,19.472,0.005,0.149,0.005,99.259,0.012,0.015,0.556,67.536,66.582,open,health,None
1005358859,604,0.963276836158192,Female,34,100.0,4.7125936,2.5102406,19.050018,0.047,0.047,0.047,0.026,0.001,0.0,99.971,0.0,0.0,0.0,24.745,85.016,open,health,None
1005358859,606,0.9541446208112875,Female,34,100.0,5.3105063,3.034281,19.196209,0.372,0.372,0.372,0.049,0.001,0.0,99.946,0.0,0.003,0.0,23.205,84.725,open,health,None
271348527,608,1.0084745762711864,Male,35,99.992,4.0428066,-6.294937,9.711764,0.352,0.352,0.352,0.19,4.372,0.19,77.171,3.016,13.301,1.761,81.39,67.568,open,stain,Normal
